patient_id,first_name,last_name,dob,gender,race,address,city,state,zip,phone,ssn,insurance_id,insurer,blood_type,created_at
eddbc727-babf-4b35-88e3-526a292ea229,Sharon,Robinson,1961-12-19,Unknown,Hispanic,27160 Dillon Walk Apt. 607,Rossborough,GA,50374,001-511-328-9812,501-95-9910,INS-nf5563ZG,UnitedHealth,B+,2022-05-20 14:55:03
f86c217b-f68d-4e81-9d97-5ed40efbf907,Jonathan,Rodriguez,1995-04-24,M,Hispanic,06661 Ward Inlet Apt. 643,Lake Dawnfurt,TX,62283,4454023290,144-89-7698,INS-VQ0093sx,Humana,B-,2023-04-27 11:46:47
05d5c252-e727-4ce2-83ee-40e46f49b182,Robert,Thompson,1951-09-10,M,Black,251 Anthony Ford,Richardstad,TX,35258,+1-850-405-0702x608,162-13-0245,INS-eh5316ED,Medicare,AB+,2023-04-28 17:40:32
1ca4a8a6-d81d-49db-a63f-0ceb9c4ae729,Scott,Vincent,2003-04-22,Unknown,Hispanic,7742 Douglas Lakes,South Trevorshire,NC,26228,(638)322-3116,256-29-4107,INS-QL2457HH,Self-Pay,AB+,2026-01-29 22:19:41
5c063d75-6a12-414f-ab4d-e0bcb750ebb0,Kathleen,Anderson,1966-07-24,M,Black,2906 Laura Falls Apt. 203,South Marcus,IL,75485,375.639.6737x9487,672-99-8430,INS-vZ5524FX,Medicare,A+,2025-08-07 06:56:56
85374773-1e95-455c-b3c4-a08d1845007b,Elizabeth,Barnett,1992-05-12,Unknown,Asian,415 May Plains Apt. 137,North Andreaport,IL,17055,(547)268-1826x832,204-94-5799,INS-HH8929dZ,Aetna,AB-,2025-05-01 10:57:19
45328782-8d02-4733-ab09-ea280cf2744f,Amber,Steele,1979-08-13,F,Hispanic,2129 Megan Terrace,New Sheri,GA,80411,(234)306-4686x77524,258-91-9106,INS-ed4399WA,Medicaid,AB-,2018-08-25 08:28:17
0c221787-49bf-4541-8a3b-35995452a0bf,Timothy,Martin,1949-10-29,M,Hispanic,2669 John Keys,East Tabithaview,GA,18908,(319)923-7245x0184,238-85-7181,INS-Dj4189eW,Medicare,AB+,2022-01-25 18:47:13
3c63195b-e9fa-4973-968c-0ed6c385f96b,Stefanie,Williams,1967-04-17,M,Hispanic,76927 Walker Cove Apt. 995,Port Melissa,CA,65320,001-766-301-4448x564,014-13-7956,INS-LB3973Qr,Medicaid,B+,2018-01-11 13:22:57
93181e67-f1e6-41d7-a9f0-13dc3938b54c,Ann,Monroe,1996-08-27,Unknown,Asian,860 Brittany Underpass Apt. 911,West Betty,OH,93471,+1-266-505-7798x066,581-24-0396,INS-Zb5146UD,Aetna,A-,2020-07-28 19:42:45
fbd2339f-4f07-4785-94d2-4d500e315897,Loretta,Cooper,1979-01-23,F,Asian,7057 Mack Estates,New Kelli,IL,72233,+1-656-352-7155x9835,740-12-6653,INS-Wy5972mq,Self-Pay,O+,2024-07-08 23:05:07
ec15913c-0e02-4b72-aa86-c0ab738a2a14,Matthew,Kim,1977-12-22,M,Hispanic,25013 Stout Squares Suite 882,Montgomeryland,OH,26534,819-464-2585,395-14-4816,INS-oC9915cp,Self-Pay,A+,2025-08-01 14:42:30
8eae1f36-da7a-42f7-b10a-b6388898296d,Elizabeth,Hill,1951-05-10,Unknown,Asian,33373 Alexander Gardens Apt. 977,Hawkinsshire,MI,25698,(728)796-9645x46553,079-89-2204,INS-ig5389YG,Medicaid,AB+,2024-05-09 16:04:48
358b3426-6aca-4aa7-a5e0-70ac3ed6158a,Lawrence,Aguirre,2003-02-13,Unknown,White,583 Adams Villages,South Christinefort,CA,77972,(612)608-7805x72151,746-04-9794,INS-nQ7626Ct,Medicaid,AB-,2025-06-03 00:19:00
99c441d3-61fa-4114-b378-7e2d931b8d60,Emily,Rivera,2025-02-23,Unknown,Black,89509 Jennifer Knolls Apt. 191,Crossborough,TX,33111,+1-822-807-1511x696,714-61-2270,INS-wl5214TB,UnitedHealth,O-,2020-07-19 12:00:09
cf7da49a-f9b2-457f-b3a8-02401dfb33f2,Christopher,Green,1998-04-07,M,Black,51571 Smith Rest,New Brianstad,CA,13017,(708)300-5640,177-25-8163,INS-gR2835jM,Cigna,AB-,2022-08-17 12:57:08
b3d56cde-95a7-48a1-a1f1-9cce30441c48,Gregory,Alexander,2008-05-17,F,Hispanic,270 Savannah Underpass,Port Sarahport,MI,14627,(929)882-1739x295,803-58-1907,INS-xj8153pF,BlueCross,B+,2019-06-19 20:15:19
283c7b56-8468-41c6-8e38-48af96590158,Bob,Brown,1985-04-13,Unknown,Hispanic,918 Elizabeth Islands Suite 834,Derekborough,OH,38899,+1-866-666-1707x1587,510-99-4706,INS-ft0803LV,Medicare,O-,2025-12-24 07:37:13
5b1e737e-290a-49cf-bf11-715d183ce6d6,Glenn,Edwards,2004-02-18,M,Other,004 Lopez Plain,Port Marciachester,NY,97302,982.585.0317x23513,585-82-0256,INS-sa0631pQ,Medicare,O+,2021-11-20 18:02:57
74231212-953f-4ab0-84ba-ad2685a29e81,Valerie,Serrano,1954-05-10,F,Asian,0229 Christy Green Suite 943,Roberttown,FL,55012,(364)337-4906x07231,163-63-1090,INS-Vq2852RT,Aetna,A+,2023-01-13 21:29:47
796d3213-4bce-42eb-9d47-5891c62fa389,Amanda,Mitchell,1969-01-07,Unknown,Black,16318 Gonzalez Path Apt. 771,East Benjaminfurt,GA,24680,213-569-5727,787-27-5209,INS-vq0902lw,Medicaid,A-,2024-02-14 12:38:55
75c4866b-e119-41e9-b916-0f59db21bb6a,Rachel,Brown,1957-07-26,F,Asian,48132 Matthew Stravenue Suite 071,New Allison,GA,73488,(228)450-1168,742-42-6069,INS-ay0213aK,Cigna,AB+,2017-04-03 12:47:08
ec149c4f-cf9c-4ba5-9273-f39b6a62cccc,Kayla,Wilson,1983-01-01,Unknown,Hispanic,098 Andrew View,Pinedafurt,FL,37524,+1-796-573-7945x77278,148-37-2857,INS-Vb6425BZ,Aetna,B+,2021-05-12 18:56:48
2a137d24-a9c6-4534-b58b-7e0c8594a373,Brad,Jenkins,1949-11-08,M,Hispanic,2536 Stephenson Mount,Wallacefurt,NY,61255,(755)962-8333x393,562-98-6689,INS-jE5436gI,Self-Pay,A-,2023-12-16 03:45:03
bf5d4889-3b8f-4e76-9c58-0e683209808b,Rebecca,Sosa,1971-02-18,Unknown,Asian,33582 Giles Meadows Apt. 703,Bradleyburgh,OH,36325,001-792-269-3265x7327,693-13-1071,INS-vf1000uw,Aetna,AB+,2019-09-18 23:32:23
e8b061cb-eb58-43d2-bd5d-cadcafdbac72,Susan,Parker,1950-10-03,F,Black,9597 Morgan Extensions,Kevinside,NY,21447,(926)618-9628,707-32-1858,INS-iy2710Ey,Medicare,B-,2024-05-16 18:26:19
0ada4e64-a3cb-46ec-beb4-40bc2fab4698,Katie,Willis,1953-06-16,M,Black,9927 Tara Skyway Suite 515,East Dennisport,NY,89285,(821)435-4159x7099,374-33-3147,INS-Fu8480kd,Cigna,O-,2020-04-28 09:57:14
c4c17b44-c6dd-47f5-b014-99997fbe6eac,Kristopher,Cole,2025-08-06,M,Asian,0471 Arnold Curve Apt. 904,Gonzalezfort,NC,50310,(504)965-5866x5254,289-35-1365,INS-hb7158Zi,Medicare,O-,2018-01-30 17:19:32
ea1d00fb-d6a1-4521-8fed-87ea218ea219,Charles,Brooks,1963-04-29,Unknown,Black,311 Jennifer Street,Mollyland,MI,20980,001-375-419-1023,094-92-1501,INS-dT0633fy,Aetna,A-,2021-09-17 11:10:51
26bb1923-8ffb-46a7-be32-ef82c817c732,Alyssa,Alvarez,2015-05-20,F,Hispanic,792 Roberts Springs,South Jacksontown,GA,10928,(534)428-9311,869-42-3731,INS-MA2694GO,Medicaid,O+,2021-02-11 23:18:50
95612276-df3b-4c28-8b6d-41ab530990eb,Ronald,Summers,1959-12-18,Unknown,White,044 Calvin Circles,Cooperton,NY,81745,001-961-770-1595x91945,761-62-6070,INS-IV7475mo,Medicare,A-,2026-04-02 10:53:08
76c6cb0f-09e4-41e0-ba73-f9d343c85ae8,Brad,Gomez,1953-06-21,F,Hispanic,5677 Hernandez Street Suite 602,Patrickberg,NC,52853,(406)622-9231x067,346-26-0356,INS-Jr7624om,Medicare,B+,2024-07-15 18:15:17
9b845840-0dbc-4298-b29d-2bdf6a099223,Jennifer,Reynolds,2012-11-05,Unknown,Other,0511 Mccarthy Rest,Donaldhaven,NY,65280,867.304.2549,614-17-8678,INS-xK4552Ee,UnitedHealth,O+,2016-07-24 14:00:21
5b303ceb-73e7-496a-8837-87412725a879,Mitchell,Sanchez,1991-02-08,Unknown,White,357 Peters Ports Suite 325,Lake Brittany,CA,31567,479.770.5816,084-68-8044,INS-Cy7941Xm,UnitedHealth,AB+,2020-12-16 20:24:22
cd1aabe7-42f3-4596-9cc6-041cdd06ec99,Michael,Strickland,1949-09-24,M,Black,30559 Hoffman Tunnel Suite 575,Port Lisa,OH,25168,+1-291-640-3884x366,268-27-2361,INS-fx4006DX,Cigna,AB-,2018-10-09 18:50:15
c06b2d42-b4cd-466a-8297-58d60bf16df7,Connie,Peters,1991-01-19,Unknown,Asian,1474 Jasmine Motorway Suite 292,Stephanieville,CA,07372,287-652-5680x65625,332-73-9315,INS-Fe0802ei,Humana,B-,2018-11-03 08:40:39
62dc872d-0425-4431-a459-067a87380b8e,Alexandra,Bentley,1944-03-05,Unknown,Other,55516 Potter Park,Gardnerhaven,IL,55073,+1-262-281-3721x4330,659-90-3695,INS-Wo7003ji,UnitedHealth,AB+,2024-10-11 01:24:32
101e7840-0aa2-4112-b901-6dc613d3e6ca,Marcus,Avila,1973-09-26,Unknown,Other,84706 Billy Radial Apt. 339,Smithland,CA,76730,(782)863-2809x448,164-26-9956,INS-qz4535hP,UnitedHealth,B+,2021-02-11 20:08:22
d1943953-fb15-4791-8149-9d77b563d960,Anthony,Morrison,1991-09-23,M,Other,21061 James Port Suite 394,Stevenbury,MI,74798,738-904-0325x376,401-78-2708,INS-sY7789Qp,Medicare,A+,2017-08-01 04:32:09
48685e7c-db2b-4836-9665-5d7e8ee09d11,Daniel,Smith,2014-02-22,M,White,004 Kevin Light,North Brian,TX,28721,+1-636-951-4604x0142,820-27-1972,INS-hf0720Up,Humana,B-,2024-01-03 07:55:23
f4946cf0-a7f9-4753-b5f5-80e80bd285a3,Heather,Nelson,2009-03-01,Unknown,Hispanic,971 Jason Locks,Johnsonfort,MI,57188,262.609.0144x734,893-25-3848,INS-BJ7009SF,BlueCross,O-,2020-03-14 03:49:38
662fe641-74db-4075-9a8e-62bf1cb382a4,Justin,Davis,1936-09-11,Unknown,Other,7825 Barber Plains Apt. 556,New Richard,IL,61775,(742)778-6561x942,661-60-7386,INS-GO8205jM,Humana,O-,2022-01-27 11:27:12
a41c135c-d2c1-4f24-8494-3e67c5171945,Cynthia,Garner,2003-10-13,M,Hispanic,61618 April Ports,West Sarahburgh,IL,97456,857.515.5868,591-45-6685,INS-SW1372mT,Self-Pay,A-,2016-04-09 05:49:49
2d0d4ff4-d7c3-4f9a-9a3a-369644d03681,Lauren,Simpson,1998-12-03,Unknown,White,436 Bryan Plains,Port Jamestown,NY,04577,613-721-1471x6560,398-48-3416,INS-EO4699NL,Self-Pay,O+,2016-12-21 17:45:56
42fdd536-3f23-40c4-be89-fd80c4e1c668,Travis,Johnson,2022-09-08,F,Hispanic,0476 Roberto Radial Suite 706,South Katherineland,FL,62743,281-713-1765x397,318-71-7393,INS-aR3961iL,Medicare,B+,2016-09-27 23:45:00
52c775d5-37df-4731-9eab-2b58b6272581,Sean,Shaw,1999-03-02,F,Asian,9680 Richards Square Suite 274,North Kelly,OH,43940,(412)513-7730x62604,349-88-9562,INS-gk7371ii,Medicaid,B+,2025-11-01 11:23:23
600030e8-6195-48e8-88ca-5ac766e0c623,Samuel,Richardson,1933-06-25,F,Other,85816 Johnson Mews Suite 111,Nataliestad,NC,62711,(783)621-0219x2378,490-09-3040,INS-co9618mj,Aetna,AB-,2021-05-15 19:20:28
3f52e517-4543-4292-a994-6956cd718a02,Julie,Myers,1948-05-22,M,Hispanic,80184 Kevin Valleys Apt. 537,East Elizabeth,CA,63189,931.326.8812x2821,580-22-4048,INS-Ad6534WB,Humana,O-,2016-12-28 03:58:15
aa01b113-066c-4268-af68-77f230813795,Kimberly,Johnson,1973-11-16,M,Black,7932 Mendez Turnpike Suite 239,Tylerland,CA,57221,+1-906-718-1205x464,311-69-9918,INS-Fy5478WS,BlueCross,AB+,2025-10-16 10:10:20
4a19c087-8859-4b4a-aff2-260aaf675576,Cassie,Guerrero,2023-02-07,F,Other,5175 John Grove,Nancyhaven,PA,30364,853-593-5435x86449,787-79-2282,INS-Ju4358nZ,Cigna,B+,2024-02-18 14:19:45
99b0774f-677a-498c-a13a-9a4a5382076f,Abigail,Wilson,2009-06-07,F,Other,339 White Rue Suite 536,Loveshire,OH,60673,+1-852-249-1416,069-25-4175,INS-rG7789KA,Cigna,B+,2019-08-26 06:17:57
f2290bef-a321-4a7a-af36-151ecc5eaedd,Brent,Patterson,1966-06-03,F,Other,176 Edwards Dam Apt. 150,Port Chadville,GA,72392,+1-242-316-3090,346-80-4542,INS-oN4633MK,Self-Pay,AB+,2020-10-18 23:27:11
ca477035-57a3-4cfc-a660-adadeaf2ed93,Michael,Young,2005-06-20,F,White,953 Linda Views,Harristown,CA,21524,599-547-1136,471-79-2714,INS-ap2341Qt,Medicaid,O-,2023-08-31 17:39:26
be2a0aa3-ce85-4e2b-b42f-38032294a47c,Michelle,Atkinson,2009-02-22,M,Black,31167 Hernandez Lights Suite 084,Lake Travis,MI,69174,850-478-9679x35219,807-52-3394,INS-rp3556Ts,Medicare,A+,2020-03-10 06:33:38
adffc342-d0c3-4990-ad2e-470ab6b5a36d,Caroline,Harrison,1981-11-25,M,Asian,931 Marquez Brooks,Armstrongstad,GA,50435,5766761645,376-34-7841,INS-PH2239MH,Self-Pay,AB+,2019-08-04 15:39:12
75a03539-357e-4009-9831-bacaaa44cd56,Tiffany,Diaz,1935-03-14,Unknown,White,21980 Miller Glens,Hernandezberg,CA,57634,423-664-2813x190,562-61-6935,INS-MT2303ee,Medicaid,B+,2017-12-27 07:14:41
cae17227-61cd-4694-8f8b-8de8a102c4e1,Lisa,White,1966-11-16,F,Asian,8522 John Branch,Melissaview,PA,67773,4884062207,248-78-6017,INS-Dl9473Th,Medicare,A+,2020-06-25 21:24:19
451110c0-1d0e-41c5-b069-223639653f57,Danielle,Webster,1952-04-26,F,White,2047 Byrd Locks,Onealmouth,MI,85350,359.796.4862x87203,863-39-1893,INS-tx9666bu,Cigna,AB-,2024-07-20 00:40:53
aab79133-8307-4596-8f7a-cf7efc2de46c,Karen,Lewis,1957-04-20,Unknown,Asian,9246 Douglas Forks,Kingfurt,CA,61626,001-775-237-2603x214,359-60-6334,INS-wG6194JE,Medicaid,O-,2016-12-13 08:22:11
07f2985f-f368-4e48-ae91-f05828e08a4c,Carlos,Rivera,1995-07-07,Unknown,Asian,201 Julie Points Suite 008,Lake Adriana,MI,03665,365.997.5954x508,777-63-7101,INS-Ge8089jy,Aetna,B+,2021-11-17 00:46:28
ba3d6252-6748-4541-a462-911c638515aa,Jennifer,Simon,2020-03-02,M,Hispanic,23196 Foster Canyon Apt. 402,South Ashley,OH,55235,(268)694-3012,745-62-1083,INS-hf3727QD,Medicare,AB-,2022-02-03 05:35:48
5f267a84-ef25-4891-9cd7-c0dafeb466b8,Jessica,Watson,2014-03-16,M,Black,9885 Rose Shores Suite 933,South Timothymouth,MI,67195,976-409-4412x8333,101-90-8884,INS-AK8566vt,Medicaid,A+,2017-08-22 15:47:41
4838e78e-78bb-46c1-9ebe-6b8b05db89a8,Francisco,Olson,1963-04-06,M,White,0666 Robert Burgs,Sharonville,NY,40872,677.569.3663,626-22-5507,INS-yf2959gf,Medicare,O-,2017-08-29 23:55:32
a3a4bc06-5e63-437c-b627-57e500393f7e,Edward,Patterson,1931-06-01,Unknown,Hispanic,200 Thompson Dale,Tonyastad,NY,89464,+1-259-510-2451x09109,809-22-6404,INS-sN7149He,UnitedHealth,AB-,2021-02-06 00:25:20
0c6be45c-6b87-4bfa-ab5e-290b8bd8ddc8,Calvin,Obrien,1949-02-14,Unknown,Asian,81793 Johnson Walk Suite 277,Stephanieport,NY,38990,+1-266-334-5337x2201,152-14-7356,INS-Xv2214Su,Medicaid,AB+,2026-02-11 23:58:48
ead9c793-3563-4cef-b851-212baa5865bc,Jennifer,Graham,1962-10-27,Unknown,Asian,894 Paula Shoal,West Ericborough,NC,45732,700-946-2776,137-42-6920,INS-Yk5920qA,Self-Pay,AB+,2017-11-05 18:21:30
3700ce93-7619-4156-adaa-68e948ab94e1,Nancy,Cook,1996-07-10,F,White,38974 Jennifer Mall,Port Albertstad,OH,93741,895-550-1783x32584,446-99-0646,INS-IW7984Dc,Medicare,A-,2021-02-06 06:30:32
9a7bb94b-0a40-4d27-810f-1c9315455c8f,Andrew,Lawrence,1975-07-11,F,Other,6799 Sandra Village,South Joseph,IL,85967,2395464083,842-58-3916,INS-eZ6060Zr,BlueCross,O-,2025-05-14 12:20:04
ff42c566-9b68-4f49-88a7-a03ab2f7c0d7,Shelby,Smith,2004-08-22,F,Other,079 Amanda Plaza Suite 136,Gregoryborough,MI,02363,+1-461-853-7012x42446,209-94-2686,INS-IS5144JO,Cigna,A+,2017-06-05 17:46:46
32df2e81-9875-421b-9ad1-5c0ed6225a9b,Tonya,Marks,1940-08-19,Unknown,Hispanic,14217 Martinez Trafficway,Dixonfort,NY,88056,+1-341-351-5263x840,167-19-5605,INS-EW2883Ow,Medicaid,B+,2016-10-07 15:24:16
f7965cbe-e0bb-4fb1-98fb-0690d9edf3eb,Melissa,Sparks,1976-07-22,Unknown,Black,86323 Ayala Summit Apt. 378,Hughesstad,TX,26599,7078309505,768-01-5164,INS-MH7121JX,Aetna,B-,2018-03-30 09:45:32
a169ee5c-ceab-4330-8b06-c9762e67098d,Derek,Snyder,2010-12-13,M,Hispanic,90534 Carter Walks Apt. 042,Lisaberg,OH,37288,461-385-1744x60045,891-18-8601,INS-hg9915qX,Medicaid,B+,2021-12-09 14:34:54
3b6e4bb1-d0ce-473d-bec2-2ab4af356002,Pamela,White,1973-07-31,F,Black,130 Collins Trace,Port Jennifershire,PA,91003,+1-348-741-6046,276-95-0853,INS-ag2119Ec,Self-Pay,A+,2024-03-30 04:33:13
e258bfb2-26b0-4381-a8ea-af0b5b697408,Richard,Rodriguez,1979-05-29,Unknown,Black,831 Jackson Run,Lake Lisafort,NC,29129,001-522-283-6084x9378,441-28-6365,INS-iz3845LA,Cigna,AB-,2026-02-06 04:00:17
79491749-3f66-41e7-8c27-8f5bc83336b6,Joseph,Jensen,1969-05-29,Unknown,Hispanic,649 Smith Crescent,Garzaview,NC,91111,(592)291-3203,749-10-6468,INS-Ka2341Pn,Medicaid,AB-,2018-02-22 20:47:45
dd2d6983-ca52-44fb-8a20-052099a0afc3,Alexander,Rodriguez,2025-01-05,M,Hispanic,2215 Rowland Lane,Scottborough,NC,83738,(836)253-3774,259-01-7100,INS-VD7200Hs,Medicare,AB-,2019-09-24 03:44:14
2df22401-6b4a-4abf-b183-08a2d350231b,Daniel,Mitchell,1986-07-10,Unknown,Asian,2607 Brenda Keys Suite 373,Maryfurt,MI,35843,(573)472-0376,113-35-6076,INS-QH8414Zt,Self-Pay,B-,2023-02-17 03:14:15
99572c98-1cc2-46e6-8101-2bf9af568e94,Bryan,Krueger,1933-01-08,M,Asian,44389 Courtney Pines,East Susanmouth,NC,90893,001-586-895-0732x14644,686-78-9261,INS-EN9516mp,Humana,B-,2021-10-14 05:57:01
424d34f2-77e4-499e-82d7-83142ea619de,Michaela,Kelly,1936-06-28,F,Asian,573 Bernard Brook,North Annetteberg,FL,30818,(703)376-8118x72333,038-33-0192,INS-PL9614Cn,Self-Pay,AB-,2017-11-07 10:07:12
8c065c8d-7e23-49de-9587-bba1e0215926,Sandra,Carr,1976-08-22,F,Asian,9830 Barker Plains,Lake Katherine,NC,96008,5736651189,001-55-5718,INS-bV5782gO,Humana,AB+,2025-12-26 23:38:40
f08100a8-e839-4e8d-93f7-180402055660,Elizabeth,Lee,1933-03-01,M,Other,02333 Kenneth Circle,Perezberg,NC,04628,835-246-2127,176-48-0576,INS-fW8261kn,Medicaid,O+,2017-07-04 11:14:57
d671ad44-5070-4070-a459-6a814f09ed00,Robert,Hamilton,1951-03-08,F,Black,8889 Mercado Estate,South Roger,IL,80579,945.349.3036x468,896-75-1890,INS-hJ2038Ez,BlueCross,AB+,2026-02-20 15:34:31
8cc1b08d-76ca-473a-ad10-fcb938e80111,Brian,White,1948-08-29,Unknown,White,30898 John Plaza,West Alicialand,OH,34534,458-922-0673x231,074-55-8958,INS-Rr1572vb,Self-Pay,AB+,2016-10-28 06:04:24
e8ff3135-1281-4a7a-bb31-07b4fc5d4660,Kimberly,Rowe,1931-10-30,Unknown,Hispanic,015 Katherine Valley,North Haileyfort,FL,13380,685.609.0255x618,268-21-1394,INS-IE8299sF,Cigna,AB+,2025-02-22 12:20:39
10144e5e-c131-4513-81e1-648b6ecc273e,Edward,Holloway,1940-09-06,Unknown,Asian,905 Harrison Parkways Suite 700,North Ebonybury,NY,50032,(551)858-4826x691,153-35-8384,INS-xt3550kY,Aetna,B-,2026-01-27 19:20:16
34591c8c-ad0c-413b-bcd5-35dcc0afb2b4,Jessica,Tran,1981-05-04,M,White,706 John Rapids,Montgomerytown,NC,82342,001-282-621-0401x64818,641-94-4238,INS-pH2877my,Cigna,B-,2019-06-15 18:23:52
b4afc27d-167d-42c1-b0f0-eba3905d051a,Deborah,Ross,2002-02-28,M,White,12694 Aimee Rue,Rickeyburgh,PA,03215,662.358.6314,474-06-6393,INS-Wx4625Ws,Medicare,O-,2016-12-24 12:01:38
9e57780d-df7f-49c7-a9f4-99dc633931b6,Richard,Perez,1955-08-27,M,Black,8243 Elizabeth Mountains Suite 464,Williamhaven,TX,66720,6317538882,743-18-7630,INS-sR9050Od,UnitedHealth,O+,2021-03-21 02:06:24
5ad1a6da-085a-4bb7-b022-28d1e8c1b414,James,Robinson,1962-10-05,Unknown,Hispanic,84951 Chandler Valley Apt. 111,Foxville,GA,71853,4938391373,660-42-3699,INS-fW0601NW,Cigna,AB+,2024-11-06 19:03:16
bcde6e50-d93a-4788-82f0-344406ed94db,Katherine,Murphy,1997-11-08,F,Asian,78688 Alex Ferry Apt. 009,West Kimberlyville,TX,72556,(698)603-6577,843-77-1962,INS-zx6093NY,Aetna,B-,2022-02-22 05:15:24
4ecd1555-929a-450f-8dc1-b835320ef3ce,Norma,Jones,1948-06-26,Unknown,White,89418 Perez Locks,Coopertown,NY,77382,(463)322-3998,246-58-4506,INS-fq5561cS,Medicaid,B+,2021-04-06 01:41:31
9fb9504c-6d09-4818-9bb3-45e6da068347,April,Russell,1947-12-16,M,Hispanic,0537 Patterson Turnpike,New Heatherville,GA,98325,(860)803-0835,623-12-0447,INS-uV6271ng,UnitedHealth,AB+,2019-04-01 02:36:15
bf008076-a505-4dae-87f3-760ff54cc0bd,Jonathan,Peterson,1960-01-04,M,White,8826 Todd Vista,Colemanside,IL,84931,(693)284-4013,813-68-7331,INS-EQ3543JV,Aetna,AB-,2025-04-03 04:39:51
3750abf0-6c98-4040-b69a-12af23eee1c3,Rick,Lewis,1948-11-01,F,Hispanic,101 Hayes Square Apt. 908,Victoriashire,NC,93240,444-892-0749,775-77-9385,INS-Zy9699XQ,Self-Pay,B+,2021-04-21 09:02:34
bdca5c8f-322b-4085-929a-1e74089f94ef,Darlene,Malone,2005-06-24,Unknown,Hispanic,84285 Walsh Port Apt. 259,West Andrewhaven,IL,41080,001-493-823-1234,414-73-9173,INS-JE0690jz,Cigna,A-,2018-04-07 00:06:44
b8c05496-d2d7-4586-8f93-37d9a461a13a,Kathryn,Compton,1992-06-24,F,Black,723 Hoffman Stream,New Catherine,GA,43201,+1-895-738-2804x05612,031-71-2413,INS-Rj6958BQ,Humana,B+,2020-10-14 15:28:30
db8569bf-6b99-43dd-8559-10915cf92011,Kristen,Reyes,1942-12-25,M,Asian,6130 Stokes Courts Apt. 385,Tinaville,IL,33522,646.282.3948,876-04-2691,INS-QG7300BM,Cigna,B+,2022-11-28 02:18:30
747e2fd1-1d69-4322-8b67-c6b649c1d4b3,Bryan,Brown,1983-03-29,Unknown,Hispanic,311 Lisa Isle Apt. 016,New Deborahland,PA,38909,+1-491-250-7628x3976,748-48-3613,INS-CC4407Ms,Medicare,A-,2022-11-28 12:00:02
0ba61b2f-be90-4987-abd1-074d01411877,Brian,Hahn,1952-05-07,F,White,662 Melvin Point,Lake Moniquefort,NY,50894,6293914068,200-26-3321,INS-uw7312Tk,UnitedHealth,O-,2019-09-16 13:36:10
9cd9f170-a47b-4532-806e-34f45e11055b,Ruth,Morales,1977-03-06,F,Black,170 Melissa Expressway Apt. 192,South Danielchester,TX,31692,652.677.8956x13371,271-76-0806,INS-jz2950sG,Humana,O+,2016-12-28 17:44:34
7663a4ca-abe6-40dc-bd25-6f150985ab13,Ryan,Mitchell,1943-02-14,M,Hispanic,73416 Ferguson Divide,Figueroafort,IL,87962,822.410.2179x82134,587-70-5573,INS-WB7973oI,Medicare,AB+,2020-05-24 16:06:01
ab1e0710-721d-40c2-9ba1-96d3a845dd16,Melanie,Thompson,1945-11-27,Unknown,Other,0539 Moyer Brooks Suite 986,Beckerville,TX,59951,406.373.6820x5068,675-22-2957,INS-fz3552RQ,Humana,AB-,2022-06-28 00:50:50
6aa68c04-31c7-47df-a0a9-99cd65973185,Kimberly,Ryan,1932-04-11,Unknown,Black,46921 Charles Ports Apt. 596,Fischerton,TX,73577,001-284-436-9984,130-05-5422,INS-BU0938MT,Aetna,O-,2020-07-11 18:39:28
0019cec4-52fe-4847-ad7a-4170c9da7427,Tanya,Wong,1999-04-24,F,Black,598 Deborah Haven Suite 788,Riverston,PA,91632,+1-471-252-3867x6738,631-58-4504,INS-UO6191QD,Humana,A-,2024-09-05 17:30:30
8c353924-28c9-4c0e-abc6-8e026fc81e79,Amanda,Cruz,2013-05-03,Unknown,Asian,968 Higgins Drives,West Zachary,OH,26211,708.858.0623x5040,391-94-5438,INS-Rh7900kr,Cigna,B-,2025-06-23 23:32:36
b8a91d4f-90c5-4913-a92e-a66637fc263b,Kimberly,Cooper,1954-03-14,M,Hispanic,4286 Watkins Flat Apt. 594,Lake John,NY,17946,+1-389-746-3389x15624,192-69-5536,INS-kK7256kz,Self-Pay,AB-,2020-01-12 20:05:29
74bedd14-9b2e-4fd2-b4cf-f2421b25b0cd,Jeffrey,Moreno,2024-10-16,F,Other,38186 Diaz Rue Suite 846,Alexismouth,GA,99589,944.930.3491x8911,169-07-3263,INS-rY8593cf,Cigna,B-,2022-06-16 17:54:14
9426dc2a-77f5-4d01-a7d5-bfacc029b3ca,Ralph,Davis,1958-11-12,Unknown,Other,1553 Jay Extensions Suite 936,Lunahaven,CA,13264,367.650.0942,789-12-0577,INS-NH5276hS,Self-Pay,AB-,2025-03-03 19:52:01
f3bd7025-5097-43df-9cb7-023322c4dcaf,Anna,Jacobs,1994-08-14,M,Other,0452 Megan Pine,Richardberg,CA,43871,+1-966-605-9867,306-22-2265,INS-VQ7585rI,BlueCross,B-,2022-01-14 08:14:23
cf31fafa-8efe-4526-9858-bda1749843f1,Robert,Cox,2010-04-30,Unknown,Other,942 Kevin Ridges Apt. 165,East Sarahtown,NY,05665,4243539313,819-42-5200,INS-vE1305cH,UnitedHealth,AB-,2019-09-25 17:13:36
40a46403-0cb3-4eb8-ba01-fa1a81a853d8,Cynthia,Peters,2016-06-19,Unknown,Hispanic,144 Rosales Pine,Cruzfort,CA,19384,736.677.4620x2582,215-09-8616,INS-Vi3281me,Cigna,O-,2018-05-30 07:28:10
